Date,Price,Open,High,Low,Vol.,Change %
2019-11-07,42.8,44.71,44.71,42.59,-,-4.27%
2019-11-06,44.71,42.45,46.58,42.45,-,5.32%
2019-11-05,42.45,42.74,49.28,40.73,-,-0.68%
2019-11-04,42.74,44.64,45.4,40.15,-,-4.26%
2019-11-01,44.64,45.09,52.05,39.04,-,-1.00%
2019-10-31,45.09,42.35,46.6,42.35,-,6.47%
2019-10-30,42.35,49.96,49.96,40.26,-,-15.23%
2019-10-29,49.96,43.5,51.04,42.78,-,14.59%
2019-10-28,43.6,44.1,49.29,42.15,-,-1.13%
2019-10-25,44.1,44.95,46.92,41.87,-,-1.89%
2019-10-24,44.95,46.53,46.88,43.63,-,-3.40%
2019-10-23,46.53,45.68,46.83,43.7,-,1.86%
2019-10-22,45.68,44.68,48.01,42.85,-,2.51%
2019-10-21,44.56,46.17,46.38,43.09,-,-3.49%
2019-10-18,46.17,43.35,52.04,43.02,-,6.51%
2019-10-17,43.35,42.96,45.06,41.03,-,0.91%
2019-10-16,42.96,39.51,45.46,39.51,-,8.73%
2019-10-15,39.51,42.84,44.28,39.51,-,-7.60%
2019-10-14,42.76,44.44,45.14,41.97,-,-3.78%
2019-10-11,44.44,45.4,46.35,39.9,-,-2.11%
2019-10-10,45.4,49.27,50.65,44.32,-,-7.85%
2019-10-09,49.27,51.04,51.04,44.03,-,-3.47%
2019-10-08,51.04,45.75,51.09,44.9,-,11.93%
2019-10-07,45.6,46.04,48.16,41.19,-,-0.89%
2019-10-04,46.01,47.28,48.84,44.8,-,-2.69%
2019-10-03,47.28,50.81,52.61,45.74,-,-6.95%
2019-10-02,50.81,47.61,51.06,47.11,-,6.72%
2019-10-01,47.61,45.96,48.22,42.97,-,3.64%
2019-09-30,45.94,46.17,48.75,44.85,-,-0.50%
2019-09-27,46.17,46.31,48.96,44.49,-,-0.30%
2019-09-26,46.31,45.03,48.59,45.03,-,2.84%
2019-09-25,45.03,46.82,48.45,44.86,-,-3.82%
2019-09-24,46.82,46.84,48.78,44.23,-,-2.44%
2019-09-23,47.99,48.33,50.18,47.86,-,-1.36%
2019-09-20,48.65,45.32,50.15,43.42,-,7.35%
2019-09-19,45.32,43.83,47.26,42,-,3.40%
2019-09-18,43.83,45.8,47.78,42.92,-,-4.30%
2019-09-17,45.8,45.8,48.82,44.79,-,0.00%
2019-09-16,45.8,43.96,47.65,43.96,-,4.19%
2019-09-13,43.96,43.35,45.75,42.05,-,1.41%
2019-09-12,43.35,43.57,46.94,38.14,-,-0.50%
2019-09-11,43.57,44.09,47.19,41.64,-,-1.18%
2019-09-10,44.09,43.16,46.7,42.76,-,2.15%
2019-09-09,43.16,45.43,45.43,41.76,-,-5.14%
2019-09-06,45.5,45.6,45.72,42.79,-,-0.22%
2019-09-05,45.6,46.97,48.93,41.75,-,-2.92%
2019-09-04,46.97,48,49.2,45.51,-,-2.15%
2019-09-03,48,51.23,51.23,41.92,-,-6.30%
2019-08-30,51.23,46.31,51.29,44.19,-,10.62%
2019-08-29,46.31,48.08,52.42,45.12,-,-3.68%
2019-08-28,48.08,49.25,51,45.28,-,-2.38%
2019-08-27,49.25,46.69,50.03,45.58,-,5.37%
2019-08-26,46.74,47.96,49.33,45.81,-,-2.54%
2019-08-23,47.96,44.88,51.15,38.41,-,6.86%
2019-08-22,44.88,45.06,46.78,42.1,-,-0.40%
2019-08-21,45.06,46.4,46.4,41.05,-,-2.72%
2019-08-20,46.32,45.26,46.69,44.31,-,2.18%
2019-08-19,45.33,45.74,49.37,43.95,-,-0.90%
2019-08-16,45.74,46.81,46.81,42.58,-,-1.87%
2019-08-15,46.61,46.38,49.18,41.45,-,0.50%
2019-08-14,46.38,41.17,48.63,41.17,-,12.25%
2019-08-13,41.32,45.21,45.21,40.33,-,-8.58%
2019-08-12,45.2,42.06,46.42,41.98,-,7.47%
2019-08-09,42.06,42.11,44.5,40.71,-,-0.14%
2019-08-08,42.12,43.72,43.72,40.56,-,-3.55%
2019-08-07,43.67,42.71,46.61,41.82,-,2.25%
2019-08-06,42.71,45.16,45.44,41.77,-,-5.43%
2019-08-05,45.16,42.64,47.16,42.43,-,5.91%
2019-08-02,42.64,42.75,43.71,39.17,-,-0.26%
2019-08-01,42.75,42.95,44.55,38.27,-,-0.47%
2019-07-31,42.95,42.01,43.23,36.24,-,2.24%
2019-07-30,42.01,39.7,42.25,39.28,-,5.82%
2019-07-29,39.7,40.02,45.47,38.54,-,-0.80%
2019-07-26,40.02,40.02,40.02,36.36,-,0.08%
2019-07-25,39.99,37.09,41.19,36.48,-,7.94%
2019-07-24,37.05,40.02,44.62,36.36,-,-7.42%
2019-07-23,40.02,40.08,40.4,38.59,-,-0.15%
2019-07-22,40.08,40.42,41.7,37.67,-,-0.84%
2019-07-19,40.42,40.75,41.9,39.74,-,-0.81%
2019-07-18,40.75,41.24,42.56,38.57,-,-1.19%
2019-07-17,41.24,38.52,41.51,38.52,-,7.06%
2019-07-16,38.52,39.3,40.08,37.34,-,-1.98%
2019-07-15,39.3,38.44,40.8,38.37,-,2.24%
2019-07-12,38.44,37.52,40.33,37.52,-,2.45%
2019-07-11,37.52,39.57,39.89,37.35,-,-5.18%
2019-07-10,39.57,38.96,41.18,36.58,-,1.57%
2019-07-09,38.96,38.84,42.64,38.18,-,0.31%
2019-07-08,38.84,37.52,40.03,37.52,-,3.66%
2019-07-05,37.47,37.85,39.88,36.87,-,-1.00%
2019-07-03,37.85,39.32,40.63,36.98,-,-3.74%
2019-07-02,39.32,39.77,40.54,37.67,-,-1.13%
2019-07-01,39.77,39.17,41.5,36.94,-,1.35%
2019-06-28,39.24,42.38,46.99,39.12,-,-7.41%
2019-06-27,42.38,42.69,45.01,41,-,-0.73%
2019-06-26,42.69,42.88,44.17,41.36,-,-0.35%
2019-06-25,42.84,42.08,45.71,41.22,-,1.81%
2019-06-24,42.08,43.68,43.69,40.92,-,-3.46%
2019-06-21,43.59,40,43.62,39.69,-,8.98%
2019-06-20,40,41.36,42.06,39.41,-,-3.29%
2019-06-19,41.36,41.38,43.28,36.51,-,-0.05%
2019-06-18,41.38,42.48,42.73,40.08,-,-2.59%
2019-06-17,42.48,42.28,42.57,40.21,-,0.47%
2019-06-14,42.28,42.06,44.34,40.67,-,0.52%
2019-06-13,42.06,43.62,43.62,41.32,-,-3.58%
2019-06-12,43.62,42.8,44.59,39.8,-,1.92%
2019-06-11,42.8,42.12,43.72,40.02,-,1.42%
2019-06-10,42.2,40.23,45.9,40.23,-,4.95%
2019-06-07,40.21,40.35,42.39,39.49,-,-0.35%
2019-06-06,40.35,41.48,44.65,39.45,-,-2.72%
2019-06-05,41.48,42.76,44.06,41.09,-,-3.02%
2019-06-04,42.77,43.64,43.96,41.57,-,-1.99%
2019-06-03,43.64,43.89,45.68,41.5,-,-0.57%
2019-05-31,43.89,43.22,45.98,42.37,-,1.55%
2019-05-30,43.22,44.65,44.67,42.27,-,-3.20%
2019-05-29,44.65,43,44.83,42.24,-,3.84%
2019-05-28,43,41.68,45.72,41.21,-,3.17%
2019-05-24,41.68,42.12,43.49,40.26,-,-1.04%
2019-05-23,42.12,38.98,43.18,38.98,-,8.06%
2019-05-22,38.98,39.6,41.77,38.89,-,-1.57%
2019-05-21,39.6,41.63,41.63,37.44,-,-4.88%
2019-05-20,41.63,41.22,42.81,40.29,-,1.12%
2019-05-17,41.17,40.6,42.94,38.51,-,1.40%
2019-05-16,40.6,42.46,42.46,39.17,-,-4.38%
2019-05-15,42.46,41.77,44.23,41.73,-,1.65%
2019-05-14,41.77,43.35,46.88,40.25,-,-3.42%
2019-05-13,43.25,41.17,45.81,41.17,-,5.05%
2019-05-10,41.17,41.43,44.31,40.29,-,-0.63%
2019-05-09,41.43,40.93,45.51,40.93,-,1.22%
2019-05-08,40.93,43.66,44.62,40.08,-,-6.02%
2019-05-07,43.55,41.95,46.49,41.95,-,3.84%
2019-05-06,41.94,40.45,44.17,40.45,-,3.68%
2019-05-03,40.45,41.82,44.93,39.85,-,-3.41%
2019-05-02,41.88,44.57,44.57,39.84,-,-6.04%
2019-05-01,44.57,43.04,45.29,37.26,-,3.55%
2019-04-30,43.04,39.89,43.27,39.89,-,7.92%
2019-04-29,39.88,40.13,42.01,39.5,-,-0.70%
2019-04-26,40.16,41.42,42.29,39.1,-,-3.04%
2019-04-25,41.42,39.01,42.42,39.01,-,0.00%
2019-04-24,41.42,40.7,42.4,40.21,-,1.77%
2019-04-23,40.7,40.76,42.14,39,-,-0.15%
2019-04-22,40.76,40.95,45.91,39.84,-,-0.46%
2019-04-18,40.95,41.22,42.41,40.13,-,-0.66%
2019-04-17,41.22,41.16,42.26,40.13,-,-0.07%
2019-04-16,41.25,40.92,41.62,39.85,-,0.81%
2019-04-15,40.92,41.55,43.84,39.88,-,-1.61%
2019-04-12,41.59,41.21,41.81,39.03,-,0.95%
2019-04-11,41.2,40.62,42.77,40.1,-,1.43%
2019-04-10,40.62,42.18,43.15,38.21,-,-3.70%
2019-04-09,42.18,40.4,43.82,40.4,-,4.41%
2019-04-08,40.4,41.37,44.51,37.51,-,-2.34%
2019-04-05,41.37,41.65,42.2,39.2,-,-0.72%
2019-04-04,41.67,43.03,49.2,41.35,-,-3.03%
2019-04-03,42.97,43.38,44.69,42.01,-,-0.95%
2019-04-02,43.38,43.43,44.99,42.46,-,-0.12%
2019-04-01,43.43,45.05,45.08,42.5,-,-3.60%
2019-03-29,45.05,45.33,45.97,41.49,-,-0.51%
2019-03-28,45.28,45.6,46.35,43.61,-,-0.57%
2019-03-27,45.54,44.42,46.38,43.63,-,2.22%
2019-03-26,44.55,45.16,46.13,41.78,-,-1.35%
2019-03-25,45.16,44.02,47.11,43.42,-,2.61%
2019-03-22,44.01,51.03,51.03,42.76,-,-13.79%
2019-03-21,51.05,44.24,51.32,42.24,-,15.37%
2019-03-20,44.25,42.29,44.41,39.48,-,4.59%
2019-03-19,42.31,43.43,47.89,41.2,-,-2.58%
2019-03-18,43.43,43.8,45.21,42.53,-,-0.44%
2019-03-15,43.62,44.9,46.9,42.48,-,-2.94%
2019-03-14,44.94,44.99,46.37,43.07,-,-0.31%
2019-03-13,45.08,44.96,46.82,43.39,-,0.51%
2019-03-12,44.85,45.26,45.85,43.39,-,-0.91%
2019-03-11,45.26,45.21,47.2,42.01,-,0.04%
2019-03-08,45.24,46.13,51.49,44.24,-,-1.84%
2019-03-07,46.09,45.15,48.77,44.43,-,2.08%
2019-03-06,45.15,44.79,47.45,43.65,-,0.80%
2019-03-05,44.79,43.82,45.36,41.74,-,2.33%
2019-03-04,43.77,43.62,46.17,42.51,-,0.39%
2019-03-01,43.6,44.24,48.55,41.74,-,-1.65%
2019-02-28,44.33,45.44,46.97,42.78,-,-2.44%
2019-02-27,45.44,45.06,47.51,44.37,-,0.80%
2019-02-26,45.08,44.33,48.21,43.53,-,1.69%
2019-02-25,44.33,44.91,45.44,42.14,-,-1.00%
2019-02-22,44.78,45.39,46.45,42.62,-,-1.32%
2019-02-21,45.38,45.94,47.19,44.08,-,-1.43%
2019-02-20,46.04,47.29,48,43.77,-,-2.64%
2019-02-19,47.29,46.38,48.55,46.38,-,1.74%
2019-02-15,46.48,48.07,50.19,45.66,-,-3.31%
2019-02-14,48.07,48.32,50.45,45.49,-,-0.52%
2019-02-13,48.32,47.13,48.87,44.93,-,2.52%
2019-02-12,47.13,48.29,50.9,45.25,-,-2.40%
2019-02-11,48.29,46.21,48.95,45.58,-,4.64%
2019-02-08,46.15,48.16,50.09,44.55,-,-4.27%
2019-02-07,48.21,48.79,50.56,47.42,-,-1.19%
2019-02-06,48.79,47.61,49.07,45.47,-,2.69%
2019-02-05,47.51,47.72,52.15,44.78,-,-0.38%
2019-02-04,47.69,47.98,49.33,46.02,-,-0.69%
2019-02-01,48.02,46.04,48.34,45.25,-,4.30%
2019-01-31,46.04,48.88,51.71,45,-,-5.81%
2019-01-30,48.88,48.33,110.82,45.8,-,1.28%
2019-01-29,48.26,48.59,50.57,47.38,-,-0.84%
2019-01-28,48.67,48.53,54.63,47.74,-,0.29%
2019-01-25,48.53,46.9,54.86,44.98,-,3.15%
2019-01-24,47.05,48.38,48.92,45.57,-,-2.75%
2019-01-23,48.38,49.69,50.78,47.68,-,-2.64%
2019-01-22,49.69,49.35,61.85,47.62,-,0.69%
2019-01-18,49.35,48.27,50.69,47.18,-,2.17%
2019-01-17,48.3,49.57,51.42,46.92,-,-2.68%
2019-01-16,49.63,47.99,52.5,45.36,-,3.59%
2019-01-15,47.91,48.52,49.02,45.56,-,-1.26%
2019-01-14,48.52,49.38,49.66,46.62,-,-1.74%
2019-01-11,49.38,47.63,50.54,45.91,-,3.67%
2019-01-10,47.63,48.18,49.89,46.39,-,-0.92%
2019-01-09,48.07,49.95,49.96,46.08,-,-3.76%
2019-01-08,49.95,48.22,50.82,47.32,-,3.59%
2019-01-07,48.22,47.86,50.97,47.23,-,0.94%
2019-01-04,47.77,50.66,50.66,45.5,-,-5.70%
2019-01-03,50.66,49.49,50.66,45.97,-,2.36%
2019-01-02,49.49,46.45,50.47,46.45,-,6.54%
2018-12-31,46.45,48.58,53.24,26.51,-,-4.66%
2018-12-28,48.72,46.93,52.92,26.97,-,3.68%
2018-12-27,46.99,48.93,49.27,22.42,-,-3.96%
2018-12-26,48.93,48.93,49.47,24.15,-,0.00%
2018-12-24,48.93,49.39,51.98,22.89,-,-0.93%
2018-12-21,49.39,49.39,52.17,22.04,-,0.00%
2018-12-20,49.39,51.95,53.31,28.96,-,-4.93%
2018-12-19,51.95,50.44,53.09,36.31,-,2.99%
2018-12-18,50.44,50.25,53.12,27,-,0.38%
2018-12-17,50.25,48.58,53.29,25.36,-,2.11%
2018-12-14,49.21,49.9,52.08,24.04,-,-1.38%
2018-12-13,49.9,50.24,53.41,26.59,-,-0.68%
2018-12-12,50.24,49.39,52.04,48.24,-,1.72%
2018-12-11,49.39,49.16,52.35,47.88,-,0.39%
2018-12-10,49.2,47.69,52.27,47.69,-,3.17%
2018-12-07,47.69,44.78,52.4,23.56,-,7.77%
2018-12-06,44.25,47.69,53.65,25.22,-,-7.21%
2018-12-04,47.69,38.35,55.22,25.25,-,24.35%
2018-12-03,38.35,43.53,47.62,36.76,-,-11.90%
2018-11-30,43.53,43.53,54.23,43.53,-,0.00%
2018-11-29,43.53,47.78,49.26,28.77,-,-8.89%
2018-11-28,47.78,48.3,49.98,28.2,-,-1.08%
2018-11-27,48.3,44.31,49.65,26.32,-,8.49%
2018-11-26,44.52,47.51,48.67,44.22,-,173.46%
2017-12-18,16.28,16.28,16.28,16.28,-,0.00%
2017-11-21,16.28,16.28,16.28,16.28,-,0.00%
2017-11-20,16.28,16.28,16.28,16.28,-,0.00%
2017-11-17,16.28,17.18,18.09,15.15,-,-5.24%
2017-11-16,17.18,23.11,23.11,16.43,-,-25.66%
2017-11-15,23.11,26.14,30.31,18.36,-,25.87%
2017-11-14,18.36,16.59,24.11,16.59,-,10.67%
2017-11-13,16.59,20.77,20.96,16.26,-,-11.33%
2017-11-10,18.71,13.5,20.01,13.5,-,38.59%
2017-11-09,13.5,18.2,22.11,13.35,-,-17.13%
2017-11-08,16.29,15.74,17.01,13.71,-,3.49%
2017-11-07,15.74,14.23,17.56,13.69,-,10.38%
2017-11-06,14.26,14.83,15.4,14.11,-,-0.83%
2017-11-03,14.38,15.51,16.65,13.84,-,-7.29%
2017-11-02,15.51,16.02,18.75,14.34,-,-4.38%
2017-11-01,16.22,13.23,16.85,11.4,-,23.53%
2017-10-31,13.13,13.06,16.26,13.06,-,0.23%
2017-10-30,13.1,14.97,18.49,12.93,-,-12.84%
2017-10-27,15.03,20.36,21.16,14.89,-,-14.99%
2017-10-26,17.68,18.36,20.7,17.2,-,-8.49%
2017-10-25,19.32,14.23,26.27,14.23,-,37.12%
2017-10-24,14.09,15.8,17.9,13.94,-,-17.41%
2017-10-23,17.06,14.62,17.15,14.62,-,16.69%
2017-10-20,14.62,14.36,15.04,13.31,-,-4.32%
2017-10-19,15.28,17.44,17.86,15.11,-,2.90%
2017-10-18,14.85,16.57,16.57,14.51,-,-10.38%
2017-10-17,16.57,15.12,16.57,14.52,-,15.07%
2017-10-16,14.4,15.62,16.33,14.4,-,-7.81%
2017-10-13,15.62,17.17,17.31,15.1,-,-9.03%
2017-10-12,17.17,16.98,17.76,16.3,-,2.75%
2017-10-11,16.71,18.09,18.47,16.08,-,-7.63%
2017-10-10,18.09,18.74,19.69,17.69,-,-2.85%
2017-10-09,18.62,17.92,20.3,17.81,-,3.50%
2017-10-06,17.99,16.35,19.65,16.35,-,11.67%
2017-10-05,16.11,18.86,19.1,16.02,-,-14.17%
2017-10-04,18.77,19.66,20.43,17.68,-,-4.91%
2017-10-03,19.74,19.56,20.32,18.39,-,0.92%
2017-10-02,19.56,21.83,22.28,19.53,-,-11.77%
2017-09-29,22.17,22.45,23.34,21.24,-,-1.25%
2017-09-28,22.45,23.28,23.36,21.83,-,-3.57%
2017-09-27,23.28,22.29,24.24,21.58,-,0.91%
2017-09-26,23.07,22.11,24.53,22.11,-,4.34%
2017-09-25,22.11,22.5,25.73,22.11,-,-1.73%
2017-09-22,22.5,22.89,23.87,22.23,-,-1.70%
2017-09-21,22.89,21.96,23.21,21.33,-,4.23%
2017-09-20,21.96,23.45,24.83,21.73,-,-6.35%
2017-09-19,23.45,23.48,24.15,22.78,-,-2.90%
2017-09-18,24.15,23.63,24.91,23.49,-,2.46%
2017-09-15,23.57,22.34,26.71,22.34,-,5.51%
2017-09-14,22.34,27.31,27.58,22.31,-,-15.41%
2017-09-13,26.41,27.92,28.08,24.27,-,-5.64%
2017-09-12,27.99,23.52,30.34,23.52,-,19.01%
2017-09-11,23.52,28.26,30.68,23.52,-,-29.52%
2017-09-08,33.37,34.33,35.75,31.15,-,4.51%
2017-09-07,31.93,35.23,35.44,31.93,-,-9.37%
2017-09-06,35.23,33.42,36.65,33.26,-,-3.77%
2017-09-05,36.61,25.01,38.85,25.01,-,46.38%
2017-09-01,25.01,31.5,32.78,24.85,-,-21.75%
2017-08-31,31.96,34.92,34.92,31.76,-,-8.37%
2017-08-30,34.88,32.93,35.73,32.92,-,6.34%
2017-08-29,32.8,35.12,41.06,32.8,-,-6.26%
2017-08-28,34.99,35.46,36.97,34.09,-,-1.13%
2017-08-25,35.39,36.73,36.73,33.71,-,-4.04%
2017-08-24,36.88,30.48,38.51,30.48,-,21.00%
2017-08-23,30.48,35.43,36.24,29.65,-,-7.19%
2017-08-22,32.84,39.48,39.48,32.78,-,-16.92%
2017-08-21,39.53,40.52,43.16,39.06,-,-7.49%
2017-08-18,42.73,36.11,43.86,36.11,-,18.33%
2017-08-17,36.11,34.19,39.65,32.66,-,10.36%
2017-08-16,32.72,33.37,33.67,30.69,-,-1.33%
2017-08-15,33.16,32.29,33.63,31.65,-,-0.66%
2017-08-14,33.38,36.03,36.19,32.94,-,-19.62%
2017-08-11,41.53,41.43,44.06,39.17,-,0.36%
2017-08-10,41.38,31.48,42.61,31.48,-,31.70%
2017-08-09,31.42,31.15,34.9,31.15,-,0.87%
2017-08-08,31.15,29.78,32.96,28.12,-,-1.70%
2017-08-07,31.69,30.33,31.75,29.05,-,4.48%
2017-08-04,30.33,29.23,30.7,28.57,-,0.23%
2017-08-03,30.26,27.45,30.51,27.45,-,10.24%
2017-08-02,27.45,25.82,29.78,25.82,-,7.02%
2017-08-01,25.65,29.73,29.82,25.48,-,-13.87%
2017-07-31,29.78,28.35,30.63,28.35,-,5.04%
2017-07-28,28.35,28.03,30.57,28.03,-,1.14%
2017-07-27,28.03,28.13,30.87,26.43,-,-0.36%
2017-07-26,28.13,27.05,28.49,26.96,-,9.63%
2017-07-25,25.66,28.99,28.99,25.54,-,-11.33%
2017-07-24,28.94,27.7,30.48,27.7,-,4.48%
2017-07-21,27.7,26.9,31.14,26.9,-,2.97%
2017-07-20,26.9,29.74,30.75,26.54,-,-9.55%
2017-07-19,29.74,31.01,31.01,28.18,-,-4.10%
2017-07-18,31.01,31.38,32.04,30.27,-,29.32%
2017-07-17,23.98,28.01,31.49,23.98,-,-14.39%
2017-07-14,28.01,33.49,33.49,27.92,-,-16.29%
2017-07-13,33.46,31.02,33.71,30.42,-,7.80%
2017-07-12,31.04,33.81,33.81,30.77,-,-8.19%
2017-07-11,33.81,34.82,36.84,33.68,-,-6.11%
2017-07-10,36.01,37.16,37.16,34.32,-,-3.17%
2017-07-07,37.19,38,38,35.32,-,-2.13%
2017-07-06,38,35.27,38.22,32.47,-,7.77%
2017-07-05,35.26,36.08,37.27,32,-,-2.27%
2017-07-03,36.08,34.34,36.52,33.79,-,5.93%
2017-06-30,34.06,35.14,36.21,33.62,-,-3.07%
2017-06-29,35.14,32.83,39.87,32.83,-,7.04%
2017-06-28,32.83,34.34,34.34,32.18,-,-4.40%
2017-06-27,34.34,34.66,35.34,32.67,-,3.84%
2017-06-26,33.07,33.12,34.72,32.73,-,-4.28%
2017-06-23,34.55,34.97,35.53,34.03,-,-2.48%
2017-06-22,35.43,35.75,36.42,34.42,-,-0.70%
2017-06-21,35.68,36.19,37.4,35.56,-,-1.41%
2017-06-20,36.19,36.5,37.88,35.99,-,0.56%
2017-06-19,35.99,36.19,37.44,35.41,-,-3.62%
2017-06-16,37.34,36.29,38.8,36.26,-,2.84%
2017-06-15,36.31,37.77,39.61,36.12,-,-3.87%
2017-06-14,37.77,37.87,39.09,36.4,-,-0.81%
2017-06-13,38.08,37.9,38.5,36.82,-,2.81%
2017-06-12,37.04,38.19,39.57,36.93,-,-3.01%
2017-06-09,38.19,38.91,40.43,37.27,-,-1.57%
2017-06-08,38.8,40.52,40.87,38.71,-,-5.06%
2017-06-07,40.87,40.89,41.87,40.19,-,-0.05%
2017-06-06,40.89,40.95,41.47,38.78,-,5.44%
2017-06-05,38.78,37.69,40.13,36.67,-,5.75%
2017-06-02,36.67,39.81,40.61,36.49,-,-10.69%
2017-06-01,41.06,39.52,41.24,38.87,-,4.64%
2017-05-31,39.24,39.61,42.09,39.13,-,-3.82%
2017-05-30,40.8,40.28,40.91,38.85,-,1.07%
2017-05-26,40.37,38.83,40.48,38.06,-,4.86%
2017-05-25,38.5,38.83,39.49,38.06,-,-0.85%
2017-05-24,38.83,39.76,40.49,38.28,-,-2.34%
2017-05-23,39.76,40.16,40.33,39.38,-,-1.00%
2017-05-22,40.16,41.96,41.96,39.72,-,-4.29%
2017-05-19,41.96,43.01,43.6,40.5,-,-8.36%
